age,income,claim_amount,num_claims,has_prior_fraud,is_fraud
30,28043,8071,5,1,0
36,88340,21578,0,1,1
47,30176,29044,4,0,0
62,23936,29842,1,0,0
35,51174,17531,3,1,0
31,102632,3170,5,0,1
53,108768,25687,3,0,0
53,45909,38886,1,1,0
37,64158,8297,3,0,0
69,28366,5163,1,1,0
36,105125,41794,2,0,0
62,74337,42787,2,1,0
61,79331,43712,4,0,0
24,82197,36707,1,1,1
61,92042,39495,3,1,0
21,70924,45688,0,1,0
51,48842,25448,1,1,0
19,37458,4616,3,1,0
22,107367,39173,1,0,0
27,85382,32748,4,0,0
49,94319,29299,4,0,1
59,31170,44237,3,0,1
58,100145,42119,3,1,0
30,64942,12557,3,1,0
56,108571,39648,2,0,1
22,36208,15096,1,1,0
27,55178,34781,2,0,0
27,99172,9743,3,0,0
55,29039,8391,0,1,0
44,34990,10355,4,0,0
68,26441,6247,3,0,0
38,94221,41286,0,0,0
25,99314,7290,4,1,0
18,65959,35076,5,0,0
45,46862,43452,1,0,0
66,47273,26817,1,1,0
56,113949,46491,1,1,0
31,62500,38595,1,1,0
38,23956,33827,2,1,1
47,92089,27209,3,1,0
38,108789,40754,1,1,0
66,109451,33118,1,1,0
26,22365,44411,0,0,0
34,92204,16216,1,1,0
22,25000,8860,3,0,0
48,77072,14425,2,0,0
69,72499,14806,4,1,0
57,89211,48718,2,0,0
55,32907,25911,5,0,0
60,37336,26406,2,1,0
36,105220,35360,4,0,0
53,113847,15464,3,0,0
67,72331,31587,1,0,1
50,100672,39865,3,1,0
30,97755,7458,1,1,0
31,88783,10151,1,1,0
50,89951,37934,2,0,0
46,72509,7488,3,0,0
60,26472,25541,0,1,0
66,42380,22803,1,1,1
53,47280,44183,2,0,0
61,41859,45776,2,0,0
27,119341,25718,2,0,1
48,68402,12170,3,0,0
23,28262,18430,4,0,0
18,31066,48284,2,1,0
24,35554,10260,1,1,0
44,27008,8636,5,0,0
38,107851,37955,3,0,0
45,100799,37108,4,0,0
33,36238,39945,2,1,0
63,102025,16941,1,1,0
40,37153,4435,2,0,0
69,79353,29355,1,0,0
37,72092,8300,2,0,0
55,63152,46437,1,1,0
42,69104,23183,3,1,0
45,44283,34733,1,1,0
22,66429,8444,2,0,1
38,97223,26755,4,0,0
35,108534,44394,5,1,0
64,74957,24062,2,1,0
23,48887,15610,1,1,1
46,66172,1500,1,1,0
36,24355,5554,1,0,0
50,53701,26545,0,0,1
18,61534,47059,2,0,1
62,91442,7771,0,0,0
20,81274,18499,0,1,0
59,98108,4932,4,0,1
38,32279,27055,0,1,0
52,63491,38202,3,1,0
58,96147,28700,1,0,0
57,28261,4567,2,1,0
20,24474,2658,2,1,0
42,111414,43836,0,0,0
62,48390,47929,3,0,0
55,46925,41712,4,0,0
62,102174,27627,2,0,1
37,79051,39568,0,1,0
69,109007,21760,2,0,0
61,24787,30985,3,0,0
62,93398,15408,3,0,0
51,78177,30832,0,1,0
38,63724,41785,1,0,0
65,30663,36583,1,1,0
40,36120,34738,1,1,0
23,42740,25204,6,1,0
68,22035,14285,1,1,0
30,77443,33975,3,1,0
66,87388,17643,2,0,0
40,72335,6025,2,0,0
26,63315,38126,2,1,0
34,84165,17888,2,1,0
19,66627,46258,1,1,0
36,28303,35527,3,0,0
36,69334,24898,1,0,0
24,75892,48069,4,1,0
59,81196,15387,3,1,0
59,85700,47435,2,1,0
37,59726,4794,1,0,0
26,95751,4590,2,1,0
34,69606,15698,3,1,1
44,50694,13332,4,1,0
64,51253,40738,3,0,0
19,44230,10593,5,1,0
53,73974,31107,2,1,0
36,83545,32490,2,1,0
34,36925,37097,3,1,0
22,26033,12036,3,0,0
56,82461,29561,2,1,0
35,22665,15372,3,1,0
24,47025,35860,4,1,0
34,43533,20351,1,0,0
56,65897,31327,3,1,0
53,97661,19059,3,1,0
57,40998,28188,1,1,0
62,81248,34055,4,0,1
21,43057,3316,1,0,0
55,99244,17259,1,0,0
42,103608,36606,3,0,0
22,90631,12829,1,1,0
47,117031,9137,0,1,0
29,87173,25502,1,1,0
21,100206,28204,2,0,1
41,58734,2265,4,0,0
46,82072,36751,0,0,0
26,84175,23285,1,0,0
21,83783,25315,3,0,0
68,114194,48457,3,1,0
41,90739,47875,0,0,0
31,107054,41911,0,1,0
22,71042,41798,1,0,0
35,72357,46890,7,0,0
59,28669,44420,3,1,0
36,87902,34379,3,1,0
29,38910,37291,4,1,0
35,76959,28152,4,1,1
34,116623,6424,3,0,0
47,20366,10939,0,0,0
41,68415,31253,3,0,0
28,29907,35396,1,0,0
52,115825,14176,3,0,0
40,52780,8907,1,0,1
34,77879,4372,3,0,0
18,105159,28572,0,1,0
32,55085,25592,1,0,0
49,85499,14102,0,1,0
26,40426,43557,7,1,0
32,68197,26642,1,1,0
45,27485,4139,3,0,0
41,69527,12643,3,1,0
52,84600,19643,5,0,1
39,118560,36018,0,1,0
44,111005,39889,2,1,0
36,101439,29780,1,1,0
62,88748,41949,2,1,1
29,78528,49071,3,0,0
37,47799,17667,2,1,0
18,66339,31632,3,0,0
38,36087,39493,1,1,0
66,27446,49352,2,1,1
62,70460,30408,3,0,0
18,114817,25302,3,1,0
27,78260,22621,0,1,0
64,34877,14219,2,1,0
49,44723,42562,1,0,0
56,32943,26939,3,0,0
39,30306,47880,1,0,0
35,56784,45312,1,1,0
65,40455,37843,2,1,0
63,110027,13778,1,0,0
49,91448,39930,2,1,0
44,49974,30870,2,0,1
45,47371,41404,2,0,0
35,118746,23121,2,1,1
56,23936,41770,2,0,1
66,53166,47221,2,1,0
46,45727,31158,0,1,0
35,83969,24456,0,0,0
61,48368,48401,1,0,1
25,88531,13992,4,0,1
48,59097,45894,2,1,1
51,54984,26390,1,0,1
24,70859,46858,1,1,0
53,64291,17756,1,0,0
35,85228,22971,1,0,0
55,112099,8071,1,0,0
26,42150,28574,1,0,0
26,42061,47517,2,1,0
63,49178,20275,2,1,0
25,76790,45751,2,0,0
68,85696,7586,2,0,0
52,35648,20703,3,0,0
35,81779,27765,1,0,0
22,56672,11641,0,0,0
31,89109,37735,0,0,0
45,80521,1822,1,0,0
47,54593,33989,4,0,0
21,33786,40648,2,0,0
56,114036,13129,1,0,0
37,29815,16543,0,1,0
42,41966,26963,2,0,0
45,33794,37656,5,0,0
29,51423,30665,1,0,0
19,119480,14499,5,0,0
60,41302,11352,1,1,1
31,81064,20654,1,1,0
39,106800,11117,3,1,0
48,105140,22077,6,1,0
40,47835,46540,1,1,0
65,93356,4993,5,1,0
37,69282,19982,1,1,0
55,72714,35434,2,0,0
21,87035,17312,4,0,0
32,43814,45041,2,1,0
41,44089,15338,1,0,0
42,93162,31173,3,0,0
18,75831,38525,1,1,1
24,52746,27690,1,1,0
48,101673,28328,1,0,0
29,71940,12360,0,1,0
59,106796,39883,0,1,0
22,56476,39205,1,0,1
61,46283,23625,2,1,0
67,21769,43040,1,1,0
59,62278,45894,2,1,0
55,66994,32850,1,0,0
29,82898,17471,1,0,0
56,35634,40883,0,1,0
35,30965,28276,2,1,0
19,47566,3703,1,0,0
27,72196,12151,1,1,0
32,118679,27998,5,0,0
47,68285,5147,0,0,0
61,75499,35515,3,0,0
34,39420,9232,1,0,0
21,45236,16151,1,0,0
24,26218,11330,1,0,0
58,69892,12276,4,0,0
48,94031,19535,2,0,0
68,119389,37705,2,0,0
56,84057,40654,2,1,0
51,98609,44050,4,1,0
23,96907,33976,4,0,0
67,103130,1599,2,1,0
55,31226,4709,4,1,0
62,72271,25110,1,0,0
68,30046,6723,1,0,0
51,57117,47772,1,0,0
61,24965,43536,2,1,0
32,79478,28394,5,0,0
31,98872,11316,2,0,0
23,77277,23622,1,1,0
67,105379,25844,3,1,0
54,79613,41740,3,1,0
67,37373,22162,3,0,0
49,65452,29833,0,1,0
20,70089,18206,2,0,0
20,26654,25501,0,1,0
39,51280,49314,5,1,1
39,76141,11291,2,1,0
27,107943,45562,3,1,0
68,87894,12659,6,0,0
20,46583,26226,1,1,0
29,114242,41751,3,0,0
46,26360,7500,5,0,0
65,73968,2634,1,0,0
34,23743,15059,3,0,0
24,27159,5814,2,0,0
30,52151,5076,2,0,0
19,20518,42158,3,1,0
21,36652,39210,1,0,1
27,98461,26931,2,1,0
56,91011,33007,3,1,0
41,62348,23744,1,0,0
34,95422,31396,0,1,0
69,97001,24083,2,0,0
23,96757,37273,1,1,0
36,44395,26276,3,0,1
22,22335,1502,4,0,0
49,90112,13756,1,1,0
27,20500,15262,5,0,0
26,112211,49909,3,0,0
44,28083,11605,0,1,0
30,101256,41707,2,0,0
36,25543,23416,0,1,0
38,88812,38487,2,0,0
41,72237,41516,0,1,0
55,116171,28543,1,0,0
21,109716,32280,0,1,0
41,26613,3870,1,0,0
52,86863,5758,5,0,0
20,60540,46806,2,0,0
21,96202,39736,3,1,0
54,46255,12659,0,0,0
57,105666,41558,1,0,0
65,42068,10585,3,1,0
52,69057,28903,4,1,1
48,38946,38039,3,0,0
61,40547,5323,4,1,0
42,105237,27970,0,0,1
57,25769,35806,4,1,1
30,44883,49745,1,1,0
21,81340,6461,3,1,0
63,99199,41831,1,0,0
31,55162,35030,2,0,0
30,108388,6731,2,0,0
44,105924,22500,3,0,0
23,53434,10903,4,1,0
34,42102,34117,0,0,0
53,41536,29602,4,0,0
57,97891,32174,3,0,0
66,87770,34208,5,1,0
52,70388,20192,5,1,0
34,70775,14899,2,0,0
58,51147,19946,1,1,0
19,70526,4152,0,1,0
30,43659,26960,1,1,0
69,102096,11247,4,1,0
19,43088,31806,3,1,0
69,88464,26573,3,0,0
45,79998,43382,1,1,0
60,60382,27038,5,1,0
43,48184,28770,3,1,0
39,40099,7949,3,0,0
64,89810,3205,2,1,0
60,110506,18855,2,1,0
20,111280,20564,0,1,0
52,57739,14133,1,1,0
29,28389,19114,3,0,0
41,37352,33803,0,0,0
22,41148,30785,2,0,0
37,51828,39302,1,0,0
56,88040,24545,0,1,0
56,76795,41777,0,0,0
30,78620,11952,2,0,0
58,114279,3535,2,0,0
62,114430,25721,0,1,0
29,116531,5963,3,0,1
30,77114,13707,1,1,0
27,60711,13860,1,1,0
50,37748,15247,3,1,0
57,108636,18410,1,0,1
33,53691,18670,4,0,0
62,108517,20230,3,0,0
52,85282,42280,2,0,0
20,118244,25158,1,1,0
22,80360,14887,2,0,0
43,30246,36061,4,0,0
28,79395,24810,1,0,0
24,52486,45124,0,1,0
27,50340,43786,3,1,0
59,104874,26358,1,1,0
69,70300,46588,1,1,0
51,23086,16933,3,0,0
20,111071,31034,0,1,0
25,34860,2947,2,1,1
48,37013,20715,2,0,0
28,27407,31956,0,0,0
62,53542,22644,3,0,0
24,44935,16310,1,1,0
62,69079,23450,0,1,0
19,54111,17303,0,0,0
23,76550,48782,2,1,0
58,95697,25031,2,0,0
49,109117,30250,5,0,0
37,117813,22853,1,1,0
51,106936,18977,2,0,0
67,96955,43707,3,0,0
33,60565,15465,1,1,0
42,39283,11225,2,1,0
29,86470,41472,4,1,0
24,106916,17640,5,1,0
56,99552,32535,1,0,0
34,58233,40280,2,1,0
62,42695,3991,3,1,1
28,110488,18801,1,0,0
23,62734,25144,1,0,0
40,101257,8965,2,0,0
44,21505,14730,0,0,0
63,25363,30553,2,1,0
23,68708,9301,0,1,0
55,63614,19936,3,1,0
19,21010,43017,2,0,1
39,39861,15155,2,0,0
37,44125,22117,0,0,0
42,29369,49848,0,0,0
32,89393,3042,2,0,0
66,46671,19565,6,1,0
46,95400,48602,2,1,0
25,84512,38260,1,0,0
54,118026,37326,0,0,0
66,95656,43581,1,1,0
69,105759,4658,2,1,0
50,117686,17319,0,1,0
39,64138,20078,2,0,1
67,73420,37652,2,0,0
64,88089,38548,5,0,0
22,35489,20668,2,1,0
56,79789,39720,2,1,0
35,89925,41285,1,1,0
55,69703,23546,1,0,0
54,107486,38874,0,1,0
47,96625,38165,0,0,0
68,78228,29898,1,0,0
48,23051,30907,3,0,0
27,58090,46411,1,0,0
32,48805,30372,2,1,0
59,114978,15822,1,0,0
65,64557,20776,0,1,0
61,22555,33406,3,0,0
35,70241,11462,2,1,0
40,98303,37479,3,1,0
50,85994,35354,2,0,0
33,36066,43174,1,0,0
55,24721,40906,2,0,0
52,97982,8662,1,1,0
51,26304,8404,2,1,0
45,62967,47101,0,0,1
19,98763,43605,1,0,0
47,60462,10542,2,1,0
30,91834,16904,3,0,0
58,70155,28774,1,0,0
33,95842,9556,3,0,0
22,22589,47123,0,0,0
45,57078,13806,3,1,0
56,74918,43586,3,1,1
62,33601,15864,1,0,0
37,27711,31016,3,0,0
41,106900,34749,0,1,0
44,79430,43996,2,0,0
47,83327,37320,3,0,1
62,119242,18305,0,1,0
44,115146,12938,5,1,0
43,23970,17318,2,1,0
24,89535,21379,2,1,0
59,106570,38820,1,1,0
64,56176,6406,2,1,0
55,61730,21661,1,1,1
22,102168,18858,2,0,0
40,33385,31816,4,0,0
45,25950,13850,4,1,0
51,93511,13601,1,0,0
32,73009,40866,5,1,0
49,106850,27644,3,1,0
43,43398,28428,0,1,1
65,45277,40487,5,0,0
48,46761,49624,0,1,0
36,84435,42362,3,1,0
26,83944,34380,2,0,0
46,51533,8286,0,1,0
68,92502,11068,1,0,1
56,92123,10805,2,0,0
21,42880,4017,1,1,0
20,90627,22172,2,1,0
46,61753,10926,1,0,0
69,116666,45508,0,1,0
28,102597,24486,0,1,0
50,107829,31397,1,1,0
55,21561,30511,3,0,0
28,73205,44340,6,1,0
44,79810,11002,1,1,0
50,84482,49586,2,1,0
38,89192,4201,0,0,0
56,107154,34520,2,1,0
48,106066,28048,2,0,0
55,107408,31130,3,0,0
63,48330,41324,2,0,0
19,36139,2341,0,0,0
44,52977,14981,1,0,0
53,24983,9696,3,0,0
28,59909,15525,0,0,0
64,84480,27545,2,0,0
35,69029,29625,1,0,0
18,41329,6565,3,1,1
52,56734,15947,2,0,0
52,62837,31077,4,0,0
48,94354,41698,0,1,0
45,96454,7517,3,1,0
56,86786,15287,2,0,0
18,24758,12829,0,1,0
42,87699,3422,0,1,0
60,102673,30060,1,0,0
55,117639,47728,3,0,0
37,41832,42633,3,0,0
20,21868,6985,1,0,1
68,70665,40715,2,0,0
19,61862,14790,0,0,1
35,39728,48507,1,0,0
61,113565,26168,3,0,0
27,59857,25019,2,0,0
22,48183,44739,2,1,0
26,108321,4668,1,1,0
19,38940,11744,1,1,0
51,25280,29754,3,1,0
55,22164,20522,1,1,0
48,112724,5509,1,0,0
27,99624,3500,1,0,1
67,38405,10904,5,0,0
29,22821,27921,1,0,0
53,75090,17683,2,1,0
38,42516,13416,2,0,0
66,30473,15833,3,0,0
64,66454,19290,0,1,0
23,62530,36253,4,0,0
65,97714,15003,5,1,0
66,112554,41227,3,0,0
20,102633,7120,4,1,1
27,99632,42253,0,1,0
22,89081,15251,4,0,0
63,44798,23486,3,0,0
43,20863,29334,1,0,1
38,36148,7172,3,0,0
62,106545,23706,2,0,0
43,74459,19472,2,1,0
55,103345,22695,2,1,0
61,104224,40255,2,1,0
43,86189,43732,2,1,0
25,28129,12055,1,0,0
22,111954,33716,1,1,1
32,43118,7880,1,0,0
33,20443,29949,1,1,1
18,47041,20810,2,0,0
33,109379,1528,4,0,0
54,41053,44093,1,0,0
20,116384,19308,3,0,0
69,57204,23844,2,1,1
64,62240,23360,0,1,0
48,113749,23405,1,1,0
30,81102,18246,0,1,0
33,28291,28792,4,1,0
60,36285,44322,3,1,0
38,112422,21704,2,0,0
19,81589,49181,2,1,0
44,33944,31589,3,0,0
55,108876,23436,0,0,0
43,115561,47895,2,0,0
55,74391,25643,1,1,0
63,21607,19026,0,0,0
42,22953,16693,1,1,0
28,64941,10212,2,1,0
25,91469,38964,4,1,0
25,96922,14850,2,0,1
50,81683,40767,2,0,0
24,90218,8322,2,1,0
55,31154,36911,4,1,0
38,29047,47580,2,0,0
25,108529,31387,2,1,0
68,95874,6678,1,1,0
38,34323,2382,3,0,0
37,57693,22780,4,1,0
25,78730,28506,2,1,0
63,109170,43296,1,1,0
48,46292,32848,1,1,0
67,65111,40882,3,1,0
46,95453,43202,2,1,0
65,95681,2705,0,1,0
26,115253,6997,5,0,0
32,59491,23447,4,0,0
47,69336,41730,1,1,0
43,36905,45159,3,0,0
27,50273,15535,0,1,0
46,46234,25480,0,1,0
33,98885,32051,1,0,0
53,86538,13129,3,0,0
37,52573,31785,1,1,0
62,113339,30402,0,0,0
54,84320,42527,6,0,0
39,31330,3704,1,0,0
24,112040,28027,1,1,0
40,100516,6725,1,1,0
58,92553,26223,0,0,1
57,61353,27769,1,1,0
46,36011,28384,3,1,0
33,103537,33145,0,0,1
55,80985,33892,0,1,0
45,37044,43497,2,0,0
65,58292,31027,1,0,0
55,25250,13767,0,0,0
48,43289,22481,1,1,0
31,53087,38575,1,1,0
50,95952,19354,3,1,0
26,110695,49777,1,1,0
44,56368,20146,4,1,0
41,90815,22901,2,0,0
30,110693,4101,5,0,0
43,81040,29727,2,1,0
46,78900,35422,4,1,0
68,35494,17515,4,1,0
66,65166,25806,4,0,0
60,111110,34162,2,1,0
45,45333,41087,2,1,0
45,53050,4573,0,1,0
25,117799,42941,1,1,0
40,118075,40874,4,0,0
46,99566,26508,3,1,0
22,108257,26985,1,1,0
59,68070,44915,1,1,0
24,25166,6060,3,0,0
59,27121,46610,3,1,0
53,34677,11933,1,0,0
58,76561,7632,1,1,0
44,116777,40523,1,1,0
63,101909,44898,2,1,0
19,107409,23973,0,1,0
42,57664,6589,5,1,0
26,21293,12612,2,0,0
44,42443,48611,3,1,0
18,69212,19888,1,0,0
40,104131,20417,0,1,0
27,95276,13015,3,1,0
59,32559,46440,0,1,0
69,85231,36744,1,1,0
42,59044,18855,3,1,0
20,41747,12891,2,1,0
23,93509,28762,1,0,0
23,100869,7595,1,1,0
19,50129,47172,4,1,1
35,20037,29557,7,0,0
40,117847,46593,1,1,0
19,68503,22936,1,1,0
29,48207,19281,0,1,0
39,53241,3192,3,0,0
54,20058,46032,0,0,0
37,88172,34859,1,1,0
56,116171,43861,4,1,1
41,34834,35946,2,1,0
65,101113,47360,2,1,0
37,47190,33309,5,0,0
18,92832,42472,4,1,0
18,41383,36455,0,0,0
34,44660,29672,1,0,0
18,22674,4756,0,0,0
69,42820,39829,1,0,0
62,105040,42391,1,0,0
47,45666,23918,4,1,0
58,63794,5494,2,1,0
64,22076,35047,3,1,0
20,84854,7538,5,1,0
63,72342,3221,2,0,0
28,57555,6164,1,1,0
41,75208,34622,1,1,0
39,52406,36980,2,1,0
61,81572,20152,2,0,0
62,60262,15385,1,1,0
43,111320,24612,2,1,0
30,106661,13530,0,1,0
18,43216,4340,4,0,0
41,88117,24124,2,0,0
27,101136,43579,3,1,0
52,50284,34043,2,1,0
41,40171,13295,2,1,0
45,110627,21247,1,0,0
53,34333,1714,3,1,0
33,50535,39822,1,0,0
57,109023,1809,2,1,0
33,95940,31144,2,0,0
34,53700,46983,1,1,0
68,103583,21362,0,0,0
32,61516,42821,2,0,1
33,35577,1036,2,0,1
32,109834,33402,4,1,0
51,35015,25498,4,0,0
28,111104,29387,1,1,0
18,111740,11273,3,1,0
32,117284,26030,1,0,0
43,111803,46267,1,0,0
68,41236,12403,2,0,0
21,118151,16037,2,1,0
60,86640,20039,5,1,0
22,103190,15017,2,0,0
52,65704,18365,1,1,0
30,62369,48464,1,0,0
27,23646,40215,3,0,0
28,107007,13583,3,1,1
35,45906,33919,2,0,0
51,106643,48025,1,0,0
56,67728,45254,2,1,0
58,34878,47275,4,1,0
59,29145,10514,2,0,0
67,108578,39416,3,1,0
40,38226,2511,1,0,0
24,22802,19642,2,1,0
56,44119,17615,2,0,0
20,83560,32589,4,1,0
29,77353,25225,0,1,0
24,112721,21846,3,1,0
66,82126,30152,2,0,0
43,91641,41517,3,1,0
50,71712,1571,2,0,0
54,72189,27188,3,0,0
65,77784,46000,1,0,0
32,88285,43530,3,0,0
19,62949,14217,3,1,0
58,54129,42999,0,0,0
24,44512,7609,2,1,0
49,99031,48397,1,0,0
21,83554,46041,3,1,0
37,22064,6151,1,1,0
67,115614,7406,3,0,0
53,71567,48062,1,1,0
49,50011,15893,3,0,0
45,91152,33956,1,1,0
30,93511,46841,3,0,0
18,30960,8145,2,0,0
52,113528,39695,1,0,0
65,78920,34367,3,1,0
47,41387,14133,1,1,0
53,35324,13209,2,1,0
42,83960,45292,2,1,0
33,91779,48085,1,0,0
36,52628,27965,2,1,0
18,95096,10145,1,1,0
22,67452,48125,5,1,0
68,61098,43585,2,1,0
39,90459,35638,1,0,0
41,59235,21645,2,1,0
60,106861,19408,4,1,0
62,47949,13521,2,0,1
69,42821,22878,1,1,0
54,91612,39221,3,0,0
53,42032,35595,2,1,0
53,93537,22086,0,1,1
21,35303,17923,0,1,0
53,101993,17225,1,0,0
69,32303,8202,3,0,0
35,70701,31139,1,0,0
67,70511,32974,0,1,0
33,100664,27941,0,1,1
58,38280,38206,0,0,1
35,59427,20885,2,1,0
39,117180,45907,3,0,0
19,26967,12218,1,0,1
38,26661,46692,2,1,0
53,97952,29750,2,1,0
61,86046,32612,1,0,0
56,55200,7716,5,0,0
64,87442,17088,3,1,1
56,81671,32001,3,1,0
46,111070,40586,1,0,0
43,78168,23584,2,1,0
38,68322,5286,2,0,1
34,101984,5739,4,1,0
33,57696,31158,0,0,0
48,90246,35857,1,1,0
68,58892,6605,2,1,0
26,35583,40590,5,1,0
48,102720,4321,2,1,0
31,75215,45541,2,1,0
66,44853,34984,1,0,0
54,26109,38653,1,1,0
19,79757,13170,3,1,0
69,26659,9933,1,0,0
65,21238,23692,3,1,1
63,35064,32474,1,0,0
31,51115,10906,0,1,0
50,51952,46004,3,1,0
52,25620,24814,0,0,1
56,119790,36565,1,0,1
64,64258,1818,0,1,0
68,24470,9434,2,1,0
37,42003,31571,3,0,1
19,47571,41694,1,0,0
68,44668,29890,2,1,1
58,97259,46485,1,1,0
36,116576,13069,1,0,1
54,52046,33780,1,0,0
35,90977,39662,4,1,0
33,97255,24434,2,0,0
21,25397,8392,1,1,0
29,119925,17102,1,1,0
46,103481,34457,2,0,0
24,42233,23262,1,1,0
31,103336,12932,1,0,0
29,80308,12766,1,1,1
52,89726,23711,3,0,0
22,83219,14292,1,0,0
34,21130,21687,2,0,0
59,34071,48631,2,1,0
49,105517,26899,2,0,0
27,22118,8408,4,1,0
60,20663,11694,2,1,0
34,82408,41910,3,1,1
22,71786,35533,4,0,1
62,101271,16237,2,1,0
59,39158,6778,1,1,0
26,51087,36059,4,1,0
66,108114,27561,2,1,0
50,73121,5866,2,1,0
53,39874,9429,2,0,0
53,103443,44352,1,0,0
35,60821,45515,1,1,1
26,80582,23837,1,0,0
46,42787,35075,5,0,0
67,84703,35853,1,1,0
31,41705,27395,1,0,0
42,89381,17415,3,0,0
32,64653,32986,3,0,0
23,102018,25104,0,0,0
59,111626,1291,1,1,0
46,106217,4686,3,0,0
32,52252,46347,3,0,0
46,93332,2642,1,1,0
21,92799,32477,2,0,1
35,82185,25150,1,1,0
67,98313,9769,2,0,0
66,61538,30833,5,0,0
61,40343,4909,0,0,0
56,100398,33078,2,0,0
33,61232,13268,3,1,0
28,73106,11844,1,1,0
31,101227,9638,3,0,0
20,73079,38141,0,1,0
68,45028,12233,2,1,0
67,62135,31496,6,0,0
59,51066,18806,4,1,0
55,118717,41326,1,1,0
62,103470,14271,1,1,0
59,40910,40513,2,0,0
35,27141,20465,3,0,0
37,65950,40502,1,0,0
65,75723,14860,3,0,0
42,36225,9250,5,0,0
55,107123,42418,0,0,0
30,52959,22310,4,0,0
21,69192,28982,2,0,0
31,99711,33206,1,1,0
50,30051,10764,4,1,1
45,91428,44661,4,0,0
69,23449,13842,2,0,0
54,61095,38491,4,0,0
25,97929,45372,1,1,0
61,49190,25043,3,0,0
51,117069,38971,2,1,0
61,46141,3976,1,0,0
22,43908,8426,2,0,0
22,52322,23887,2,1,0
48,70710,27710,2,1,0
62,34012,42387,1,1,0
26,54889,48470,6,1,0
59,37412,7486,2,0,0
49,116150,40258,2,1,0
50,44657,47882,1,0,0
20,25656,23623,1,0,0
47,28967,24806,1,1,0
67,104958,6973,2,0,0
29,35764,47215,0,0,0
46,35873,49626,3,0,0
20,114485,46939,2,1,0
43,71030,30157,4,1,0
47,87807,6521,3,1,0
26,21607,13891,1,0,0
43,39523,17795,1,0,0
19,68447,23474,4,1,0
20,69757,27507,0,1,0
63,113526,11687,2,1,0
21,89201,34014,2,1,0
42,101844,12009,2,0,0
68,91388,24226,1,0,0
30,25462,23948,4,0,0
56,51795,35939,5,0,0
61,89806,45291,1,1,0
52,68465,49296,3,1,0
40,81109,49044,2,0,0
26,110027,41225,2,1,0
19,70528,23102,3,0,0
58,56230,35828,2,1,0
61,68242,37102,3,1,0
48,85883,46855,1,0,0
61,118366,34712,1,0,1
64,21783,27823,0,0,0
19,48390,6361,2,0,0
49,28417,26838,1,0,0
35,92102,15638,1,1,0
30,37426,39052,2,1,0
63,50750,24265,2,1,1
22,78188,25751,1,0,0
59,30872,43012,2,0,0
61,114231,11916,0,0,0
27,68086,10509,2,1,0
60,86770,46532,0,1,0
42,114368,32102,1,1,0
51,103514,48659,2,1,0
54,108177,25324,1,1,0
47,112663,15003,2,0,0
24,54720,28943,0,1,0
23,38079,43634,1,0,0
20,37338,34101,0,0,1
30,23291,30943,1,1,0
20,94084,10456,1,1,0
43,119272,12369,2,1,0
41,69393,20329,0,1,0
23,113558,14218,0,0,0
60,89770,22164,3,0,0
66,46720,38424,2,0,0
59,33368,13410,2,1,0
29,74313,30730,4,0,0
66,67969,3665,2,0,0
53,68838,40899,4,0,0
19,28734,38703,1,0,1
28,119329,1415,2,0,0
56,32197,34475,4,0,0
51,88895,25172,0,0,0
43,76831,3684,2,0,0
35,78073,8494,3,1,0
38,92925,20750,1,0,0
53,100488,20887,2,1,1
57,114611,21826,1,1,0
69,104475,7180,4,0,0
63,70302,47779,3,0,0
61,35624,3559,1,0,0
39,87271,41905,2,1,0
47,44315,4971,4,0,0
67,37422,36725,1,0,0
60,59137,19113,2,1,0
47,92663,43861,2,0,0
25,68232,13951,1,0,0
51,98142,26617,2,1,0
64,52743,33794,1,1,0
26,119546,3583,2,0,0
68,35636,26628,0,0,0
37,110884,27250,1,0,0
57,30108,4055,2,1,0
42,93634,7801,7,1,0
36,56180,35426,3,1,1
22,38883,37719,2,0,0
28,64400,41067,3,1,0
32,65999,24840,2,0,0
25,67951,10933,1,1,0
36,27160,32979,5,0,1
40,75262,46047,1,1,0
44,39929,5137,2,0,0
57,103133,12423,1,1,1
49,31123,25315,5,0,0
43,48357,35482,1,1,0
44,90496,45156,0,0,0
36,53556,37115,1,1,0
67,103791,35754,2,1,0
59,81934,37312,1,0,0
46,98886,24363,1,0,0
56,50881,18085,0,1,1
58,38409,43414,2,1,0
50,75416,37554,3,0,0
36,118171,15415,2,1,0
54,87982,48052,1,1,0
36,50657,22398,1,0,0
50,106743,33691,4,1,0
64,68951,7659,0,0,0
33,28752,21644,2,0,0
40,33440,4044,0,0,0
24,64864,4883,2,1,0
43,69691,32712,3,1,0
49,92035,20324,3,1,0
29,106675,49119,1,1,0
25,100303,22545,3,0,0
22,42343,19204,3,0,0
59,113248,24268,2,1,0
45,39673,16762,3,0,0
22,79954,29371,3,1,0
66,74698,19847,3,1,1
43,115024,37139,4,0,0
22,46520,42295,0,1,0
39,35784,11116,1,0,0
32,58079,31125,5,0,0
30,64220,32404,4,1,0
45,40491,29436,2,0,0
50,68720,3788,2,0,0
60,34718,33149,0,1,0
40,55597,5125,1,0,0
50,81217,4606,5,1,1
60,118351,42534,1,0,0
35,46832,33988,2,0,0
67,74818,22306,4,1,0
47,117398,43973,3,1,0
43,32864,11833,2,0,0
33,108378,22997,0,1,0
